word	label
高不成低不就	uw
高成本	uw
高价	uw
高价位	uw
高压	uw
疙疙瘩瘩	uw
疙里疙瘩	uw
隔靴搔痒	uw
勾心斗角	uw
苟且	uw
狗眼看人	uw
垢	uw
够呛	uw
够戗	uw
孤傲不群	uw
孤单	uw
孤单单	uw
孤独	uw
孤孤单单	uw
孤寡	uw
孤寂	uw
孤立	uw
孤立无援	uw
孤零零	uw
孤陋寡闻	uw
孤僻	uw
古怪	uw
古旧	uw
古里古怪	uw
固定不变	uw
固执	uw
寡	uw
寡淡	uw
寡断	uw
寡了叭叽	uw
寡情	uw
寡味	uw
寡言	uw
寡言少语	uw
挂漏	uw
挂一漏万	uw
乖谬	uw
乖僻	uw
乖张	uw
乖剌	uw
乖戾	uw
怪里怪气	uw
怪僻	uw
官僚	uw
官僚主义	uw
光怪陆离	uw
鬼鬼祟祟	uw
鬼计多端	uw
鬼头鬼脑	uw
诡	uw
诡计多端	uw
诡秘	uw
诡诈	uw
诡谲	uw
贵	uw
过当	uw
过分简单化	uw
过分拥挤	uw
过河拆桥	uw
过了气	uw
过气	uw
过桥抽板	uw
过时	uw
哈喇	uw
海底捞月	uw
海底捞针	uw
害	uw
骇人听闻	uw
含含糊糊	uw
含含混混	uw
含糊	uw
含糊不清	uw
含糊其辞	uw
含糊其词	uw
含混	uw
含混不清	uw
寒苦	uw
寒素	uw
寒酸	uw
寒微	uw
寒伧	uw
寒碜	uw
豪侈	uw
豪横	uw
豪强	uw
豪奢	uw
毫不客气	uw
毫不留情	uw
毫无价值	uw
毫无目标	uw
毫无意义	uw
毫无用处	uw
好不容易	uw
黑沉沉	uw
黑灯瞎火	uw
黑洞洞	uw
黑咕隆咚	uw
黑心	uw
黑心肠	uw
狠	uw
狠毒	uw
狠劲	uw
狠心	uw
横暴	uw
横加	uw
横蛮无理	uw
横七竖八	uw
哄然	uw
后患无穷	uw
呼幺喝六	uw
胡里胡涂	uw
胡乱	uw
胡子拉茬	uw
胡子拉碴	uw
糊糊涂涂	uw
糊里糊涂	uw
糊涂	uw
虎踞龙蟠	uw
虎头蛇尾	uw
花插着	uw
花搭着	uw
花花搭搭	uw
花里胡哨	uw
花钱浪费	uw
花拳绣腿	uw
花天酒地	uw
花心	uw
哗然	uw
华而不实	uw
猾	uw
滑头	uw
滑头滑脑	uw
怀着恶意	uw
坏	uw
坏脾气	uw
坏人当道	uw
荒诞	uw
荒诞不经	uw
荒诞派	uw
荒诞无稽	uw
荒寂	uw
荒凉	uw
荒乱	uw
荒落	uw
荒谬	uw
荒谬绝伦	uw
荒僻	uw
荒弃	uw
荒疏	uw
荒唐	uw
荒唐无稽	uw
荒无人烟	uw
荒芜	uw
荒淫	uw
荒淫无耻	uw
荒淫无度	uw
荒瘠	uw
黄色	uw
晃晃悠悠	uw
晃悠悠	uw
恍恍惚惚	uw
恍惚	uw
谎	uw
灰暗	uw
灰沉沉	uw
灰茫茫	uw
灰蒙蒙	uw
灰秃秃	uw
灰朦朦	uw
晦	uw
晦暗	uw
晦涩	uw
晦冥	uw
晦暝	uw
秽	uw
秽恶	uw
秽乱	uw
秽土	uw
秽亵	uw
昏	uw
昏暗	uw
昏沉	uw
昏黑	uw
昏乱	uw
昏昧	uw
昏天黑地	uw
昏头昏脑	uw
昏庸	uw
昏愦	uw
昏聩	uw
婚外	uw
浑	uw
浑浑噩噩	uw
浑头浑脑	uw
浑浊	uw
浑噩	uw
混	uw
混合	uw
混混沌沌	uw
混交	uw
混乱	uw
混淆不清	uw
混账	uw
混浊	uw
祸不单行	uw
祸从天降	uw
畸	uw
畸轻畸重	uw
畸形	uw
积满灰尘	uw
积重难返	uw
鸡零狗碎	uw
鸡毛蒜皮	uw
鸡犬不留	uw
鸡犬不宁	uw
棘手	uw
急不可待	uw
急功近利	uw
急切	uw
急性子	uw
急于	uw
急躁	uw
疾言厉色	uw
挤巴	uw
挤得水泄不通	uw
挤得要命	uw
挤挤插插	uw
挤满	uw
寂寥	uw
寂寞	uw
忌刻	uw
夹七夹八	uw
家长式	uw
家贫如洗	uw
家徒壁立	uw
家徒四壁	uw
假	uw
假冒	uw
假模假式	uw
假仁假义	uw
假想	uw
假惺惺	uw
假意	uw
假造	uw
假正经	uw
假装神圣	uw
价高	uw
价格不菲	uw
价格高昂	uw
架空	uw
尖刻	uw
尖酸	uw
尖酸刻薄	uw
尖嘴薄舌	uw
尖嘴猴腮	uw
间不容发	uw
间杂	uw
肩摩毂击	uw
艰巨	uw
艰苦	uw
艰苦卓绝	uw
艰难	uw
艰难曲折	uw
艰难险阻	uw
艰涩	uw
艰深	uw
艰危	uw
艰辛	uw
奸	uw
奸刁	uw
奸恶	uw
奸猾	uw
奸险	uw
奸邪	uw
奸诈	uw
奸佞	uw
简陋	uw
简慢	uw
贱	uw
见不得人	uw
见风使舵	uw
见风转舵	uw
见识短浅	uw
见异思迁	uw
剑拔弩张	uw
僵	uw
僵化	uw
僵硬	uw
胶柱鼓瑟	uw
浇薄	uw
浇漓	uw
骄傲自满	uw
骄横	uw
骄慢	uw
骄气	uw
骄奢淫逸	uw
骄纵	uw
娇痴	uw
娇气	uw
娇弱	uw
娇生惯养	uw
矫情	uw
矫情造作	uw
矫揉造作	uw
狡	uw
狡猾	uw
狡计多端	uw
狡兔三窟	uw
狡诈	uw
狡狯	uw
狡黠	uw
揭不开锅	uw
竭蹶	uw
结结巴巴	uw
斤斤计较	uw
金刚努目	uw
紧巴	uw
紧巴巴	uw
惊险	uw
精力枯竭	uw
精神不振	uw
精神溜号	uw
经济拮据	uw
经验不足	uw
窘促	uw
窘急	uw
窘困	uw
窘涩	uw
拒人于千里之外	uw
剧毒	uw
倔头倔脑	uw
倔犟	uw
绝情	uw
开小差	uw
坎坷	uw
坎坷不平	uw
看风使舵	uw
靠不住	uw
苛	uw
苛刻	uw
磕磕绊绊	uw
磕头碰脑	uw
可悲	uw
可鄙	uw
可怖	uw
可耻	uw
可恶	uw
可骇	uw
可恨	uw
可惊	uw
可怕	uw
可有可无	uw
可憎	uw
刻板	uw
刻薄	uw
刻毒	uw
刻舟求剑	uw
坑坑洼洼	uw
坑洼	uw
坑洼不平	uw
空洞	uw
空洞洞	uw
空洞无聊	uw
空洞无物	uw
空乏	uw
空泛	uw
空空洞洞	uw
空落落	uw
空头	uw
空虚	uw
空中楼阁	uw
恐怖	uw
抠	uw
抠门儿	uw
抠搜	uw
抠唆	uw
口蜜腹剑	uw
口是心非	uw
口头上	uw
枯	uw
枯寂	uw
枯涩	uw
枯燥	uw
枯燥乏味	uw
枯燥无味	uw
枯槁	uw
苦	uw
苦不唧	uw
苦口	uw
苦苦	uw
酷烈	uw
酷虐	uw
夸诞	uw
狂	uw
狂傲	uw
狂暴	uw
狂荡	uw
狂妄	uw
狂妄自大	uw
狂躁	uw
狂悖	uw
狂恣	uw
困顿	uw
困苦	uw
困难	uw
困难重重	uw
困人	uw
拉忽	uw
拉拉杂杂	uw
拉杂	uw
来路不明	uw
来之不易	uw
赖皮	uw
懒	uw
懒到极点	uw
懒惰	uw
懒散	uw
烂	uw
滥	uw
狼狈	uw
狼狈不堪	uw
狼籍	uw
狼藉	uw
狼心狗肺	uw
浪荡	uw
劳而无功	uw
老大难	uw
老掉牙	uw
老赶	uw
老虎屁股摸不得	uw
老奸巨猾	uw
老奸巨滑	uw
老辣	uw
老气	uw
老气横秋	uw
老弱病残	uw
老朽	uw
累卵	uw
累赘	uw
累牍连篇	uw
冷酷无情	uw
冷冷清清	uw
冷厉	uw
冷落	uw
冷漠	uw
冷峭	uw
冷清	uw
冷清清	uw
冷若冰霜	uw
冷销	uw
冷血	uw
冷噤	uw
离索	uw
离题	uw
离心离德	uw
理亏	uw
理屈	uw
理屈词穷	uw
理由不充分	uw
里出外进	uw
厉声	uw
利令智昏	uw
利已	uw
利欲熏心	uw
哩哩啦啦	uw
哩哩罗罗	uw
哩溜歪斜	uw
连篇累牍	uw
良莠不齐	uw
两面光	uw
两面三刀	uw
寥寂	uw
潦草	uw
烈性子	uw
劣	uw
劣等	uw
劣质	uw
劣中之劣	uw
吝	uw
吝啬	uw
零丁	uw
零零散散	uw
零零碎碎	uw
零乱	uw
零七八碎	uw
零碎	uw
伶仃	uw
凌乱	uw
凌杂	uw
令人不安	uw
令人齿冷	uw
令人恶心	uw
令人发指	uw
令人费解	uw
令人寒心	uw
令人敬畏	uw
令人困倦	uw
令人毛骨悚然	uw
令人恼火	uw
令人疲倦	uw
令人生气	uw
令人生厌	uw
令人讨厌	uw
令人厌恶	uw
令人厌倦	uw
令人遗憾	uw
令人折断腰	uw
令人窒息	uw
令人作呕	uw
溜号	uw
流里流气	uw
流气	uw
六亲不认	uw
漏洞百出	uw
陋	uw
鲁钝	uw
鲁莽	uw
碌碌	uw
碌碌无为	uw
驴唇不对马嘴	uw
乱成一团	uw
乱纷纷	uw
乱哄哄	uw
乱烘烘	uw
乱乎	uw
乱了营	uw
乱乱哄哄	uw
乱虐并生	uw
乱蓬蓬	uw
乱七八糟	uw
乱套	uw
乱腾	uw
乱腾腾	uw
乱杂	uw
乱糟糟	uw
乱真	uw
乱嘈嘈	uw
落后	uw
落落寡合	uw
落寞	uw
落市	uw
落俗套	uw
落套	uw
落拓	uw
落伍	uw
麻痹	uw
麻烦	uw
麻麻黑	uw
麻木	uw
麻木不仁	uw
马虎	uw
马马虎虎	uw
卖不掉	uw
卖不动	uw
蛮不讲理	uw
蛮悍	uw
蛮横	uw
蛮横无理	uw
蛮荒	uw
满脸横肉	uw
满目疮痍	uw
漫不经心	uw
漫不经意	uw
漫无边际	uw
漫无目标	uw
漫无目的	uw
漫漶	uw
盲目	uw
盲人瞎马	uw
莽莽苍苍	uw
莽莽撞撞	uw
莽撞	uw
猫哭老鼠	uw
毛糙	uw
毛毛躁躁	uw
毛手毛脚	uw
毛头毛脑	uw
毛躁	uw
冒牌	uw
冒失	uw
冒有风险	uw
贸贸然	uw
贸然	uw
没边儿	uw
没出息	uw
没骨头	uw
没好气	uw
没见过世面	uw
没教养	uw
没劲	uw
没理	uw
没礼貌	uw
没良心	uw
没两下子	uw
没轻没重	uw
没什么了不得	uw
没什么了不起	uw
没受过教育	uw
没头没脑	uw
没头脑	uw
没味	uw
没心没肺	uw
没心眼儿	uw
没用	uw
没有教养	uw
没有礼貌	uw
没有头脑	uw
没有学问	uw
没有勇气	uw
媚俗	uw
闷气	uw
蒙昧	uw
蒙蒙	uw
蒙蒙胧胧	uw
蒙胧	uw
孟浪	uw
靡丽	uw
靡靡	uw
糜	uw
糜烂	uw
迷濛	uw
迷宫般	uw
迷糊	uw
迷离	uw
迷离扑朔	uw
迷离倘恍	uw
迷漫	uw
迷茫	uw
迷蒙	uw
迷蒙蒙	uw
迷迷糊糊	uw
迷迷茫茫	uw
迷迷蒙蒙	uw
迷迷怔怔	uw
绵里藏针	uw
勉勉强强	uw
勉强	uw
面呈病色	uw
面黄肌瘦	uw
面目可憎	uw
面目狰狞	uw
面色蜡黄	uw
面生	uw
面无表情	uw
藐小	uw
渺若烟云	uw
灭绝人性	uw
明哲保身	uw
名不副实	uw
名过其实	uw
名誉扫地	uw
命苦	uw
模糊	uw
模糊不清	uw
模棱两可	uw
摩肩接踵	uw
魔鬼般	uw
魔怔	uw
莫须有	uw
漠不关心	uw
漠漠	uw
漠然	uw
暮气	uw
暮气沉沉	uw
木雕泥塑	uw
木头木脑	uw
木讷	uw
目不识丁	uw
目光短浅	uw
目光如豆	uw
目光凶狠	uw
目空一切	uw
目无余子	uw
目中无人	uw
拿腔拿调	uw
拿腔作势	uw
男盗女娼	uw
难吃	uw
难看	uw
难人	uw
难上加难	uw
难上难	uw
难说话	uw
难听	uw
难闻	uw
难相处	uw
难驯服	uw
难以	uw
难以沟通	uw
囊空如洗	uw
囊中羞涩	uw
闹	uw
闹得慌	uw
闹哄哄	uw
闹闹哄哄	uw
闹闹嚷嚷	uw
闹嚷嚷	uw
泥沙俱下	uw
你死我活	uw
腻人	uw
逆耳	uw
蔫不唧儿	uw
蔫儿坏	uw
蔫头耷脑	uw
拈轻怕重	uw
年久失修	uw
鸟尽弓藏	uw
狞	uw
狞恶	uw
凝滞	uw
泞	uw
扭扭捏捏	uw
奴颜婢膝	uw
虐	uw
懦	uw
懦怯	uw
懦弱	uw
盘根错节	uw
盘陁	uw
庞杂	uw
旁若无人	uw
配不上	uw
蓬乱	uw
蓬散	uw
蓬首垢面	uw
蓬头垢面	uw
蓬头散发	uw
脾气暴	uw
脾气爆躁	uw
脾气坏	uw
脾气火暴	uw
脾气急躁	uw
偏激	uw
偏颇	uw
偏听偏信	uw
偏狭	uw
偏斜	uw
偏心	uw
偏心眼	uw
片断	uw
片面	uw
骗人	uw
贫	uw
贫寒	uw
贫苦	uw
贫困	uw
贫穷	uw
贫瘠	uw
平白无故	uw
平淡无奇	uw
平淡无味	uw
凭白无故	uw
泼辣	uw
婆婆妈妈	uw
破	uw
破败	uw
破坏性	uw
破旧	uw
破烂不堪	uw
破陋	uw
扑朔迷离	uw
铺张	uw
铺张浪费	uw
欺诈性	uw
七零八落	uw
凄	uw
凄惨	uw
凄楚	uw
凄寒	uw
凄寂	uw
凄苦	uw
凄冷	uw
凄厉	uw
凄凉	uw
凄迷	uw
凄怆	uw
漆黑一团	uw
其貌不扬	uw
奇丑无比	uw
奇形怪状	uw
崎	uw
崎岖	uw
崎岖不平	uw
起绉	uw
起褶子	uw
岂有此理	uw
气粗	uw
气闷	uw
气盛	uw
气势汹汹	uw
气壮如牛	uw
千变万化	uw
千疮百孔	uw
千金一掷	uw
千钧一发	uw
千篇一律	uw
前呼后拥	uw
浅薄	uw
浅尝辄止	uw
浅陋	uw
欠妥	uw
欠完善	uw
欠周到	uw
强暴	uw
强横	uw
强行	uw
翘尾巴	uw
峭直	uw
怯懦	uw
怯然	uw
怯弱	uw
怯生生	uw
禽兽不如	uw
轻薄	uw
轻淡	uw
轻浮	uw
轻贱	uw
轻狂	uw
轻率	uw
轻佻	uw
穷	uw
穷乏	uw
穷极潦倒	uw
穷苦	uw
穷困	uw
穷困潦倒	uw
穷奢极侈	uw
穷奢极欲	uw
穷酸	uw
穷途潦倒	uw
穷途末路	uw
穷凶极恶	uw
穷匮	uw
囚首垢面	uw
曲曲折折	uw
曲折	uw
屈才	uw
屈理	uw
犬牙交错	uw
缺	uw
缺德	uw
缺乏才智	uw
缺乏教养	uw
缺乏绅士风度	uw
缺乏幽默	uw
缺心眼	uw
缺心眼儿	uw
群魔乱舞	uw
攘攘	uw
扰扰	uw
绕脖子	uw
人不为己，天诛地灭	uw
人不知，鬼不觉	uw
人声鼎沸	uw
人声嘈杂	uw
人头攒动	uw
人为财死，鸟为食亡	uw
任重道远	uw
任纵	uw
认死理	uw
认死理儿	uw
冗长	uw
冗余	uw
冗赘	uw
肉了叭叽	uw
肉麻	uw
如临大敌	uw
如临深渊	uw
如履薄冰	uw
乳臭未干	uw
软弱	uw
软弱无力	uw
若明若暗	uw
若隐若现	uw
弱	uw
弱不禁风	uw
弱不胜衣	uw
弱智	uw
三天打鱼两天晒网	uw
散乱	uw
散漫	uw
嗓子不好	uw
丧尽天良	uw
丧心病狂	uw
骚	uw
骚乱性	uw
色厉内荏	uw
色迷迷	uw
色情	uw
涩	uw
涩苦	uw
涩滞	uw
杀气腾腾	uw
杀人不见血	uw
杀人不眨眼	uw
杀人如麻	uw
傻	uw
傻呵呵	uw
傻乎乎	uw
傻里瓜唧	uw
傻里傻气	uw
傻头傻脑	uw
山南海北	uw
山穷水尽	uw
伤风败俗	uw
伤脑筋	uw
伤天害理	uw
伤心惨目	uw
奢	uw
奢侈	uw
奢华	uw
奢靡	uw
奢糜	uw
蛇蝎心肠	uw
身无分文	uw
神志委靡	uw
声名狼藉	uw
声色俱厉	uw
生拉硬拽	uw
生涩	uw
生疏	uw
生硬	uw
盛气凌人	uw
失常	uw
失当	uw
失检	uw
失礼	uw
失落	uw
失去理性	uw
失慎	uw
失实	uw
失宜	uw
十恶不赦	uw
十室九空	uw
食而不化	uw
食而不知其味	uw
食古不化	uw
实属不易	uw
使不得	uw
使人疲劳	uw
世情冷暖	uw
世俗	uw
世态炎凉	uw
誓不两立	uw
势不两立	uw
势利	uw
势利眼	uw
嗜杀成性	uw
嗜血	uw
嗜血成性	uw
恃才傲物	uw
手脚不干净	uw
手紧	uw
手生	uw
手头紧	uw
手无缚鸡之力	uw
守旧	uw
守株待兔	uw
瘦弱	uw
输理	uw
疏忽	uw
疏懒	uw
疏松	uw
鼠胆	uw
鼠目寸光	uw
数不上	uw
数不着	uw
衰弱	uw
衰颓	uw
水火不相容	uw
水泄不通	uw
水性杨花	uw
水中捞月	uw
瞬息万变	uw
说不过去	uw
说来话长	uw
斯文扫地	uw
私自	uw
死	uw
死板	uw
死板板	uw
死沉沉	uw
死脑筋	uw
死气沉沉	uw
死去活来	uw
死死	uw
死心塌地	uw
死心眼	uw
死心眼儿	uw
死性	uw
死一般	uw
死硬	uw
死有余辜	uw
肆无忌惮	uw
肆意	uw
四大皆空	uw
四面楚歌	uw
似是而非	uw
松垮	uw
松垮垮	uw
松散	uw
松散散	uw
松松垮垮	uw
耸人听闻	uw
俗	uw
俗气	uw
素不相识	uw
素昧平生	uw
肃杀	uw
酸不溜丢	uw
酸臭	uw
酸刻	uw
酸涩	uw
随风倒	uw
随风使舵	uw
随风转舵	uw
损	uw
损人利己	uw
琐	uw
琐碎	uw
琐细	uw
琐屑	uw
索然	uw
索然乏味	uw
索然寡味	uw
索然无味	uw
所谓	uw
太随便	uw
太虚	uw
贪	uw
贪得无厌	uw
贪婪	uw
贪心	uw
贪心不足	uw
瘫软	uw
谈何容易	uw
唐突	uw
烫手	uw
体力不支	uw
体弱	uw
体衰	uw
铁公鸡一毛不拔	uw
铁石心肠	uw
铁血	uw
听天由命	uw
偷	uw
偷工减料	uw
偷偷	uw
偷偷摸摸	uw
投机	uw
头脑空虚	uw
头痛	uw
秃	uw
徒劳	uw
徒劳无功	uw
徒劳无益	uw
徒然	uw
土得掉渣	uw
土里土气	uw
土气	uw
土俗	uw
土头土脑	uw
兔死狗烹	uw
兔子不吃窝边草	uw
兔子尾巴长不了	uw
颓败	uw
蜕化	uw
蜕化变质	uw
退化	uw
拖泥带水	uw
拖沓	uw
歪	uw
歪歪扭扭	uw
歪斜	uw
外面儿光	uw
外行	uw
顽	uw
顽钝	uw
顽梗	uw
顽固	uw
顽劣	uw
顽皮	uw
完全不重要	uw
万恶	uw
万马齐喑	uw
万难	uw
枉	uw
枉费心机	uw
枉然	uw
望梅止渴	uw
忘恩负义	uw
忘情	uw
妄	uw
妄自尊大	uw
微不足道	uw
微贱	uw
危殆	uw
危机四伏	uw
危机重重	uw
危急	uw
危如累卵	uw
危亡	uw
危险	uw
危在旦夕	uw
唯利是图	uw
唯我独尊	uw
惟利是图	uw
惟我独尊	uw
为人作嫁	uw
为人作嫁衣裳	uw
为所欲为	uw
萎靡不振	uw
委靡不振	uw
委琐	uw
伪	uw
伪善	uw
伪造	uw
未成熟	uw
未老先衰	uw
未受过教育	uw
味道不好	uw
味同嚼蜡	uw
畏怯	uw
文恬武嬉	uw
紊乱	uw
乌灯黑火	uw
乌洞洞	uw
乌七八糟	uw
乌漆墨黑	uw
乌涂	uw
乌压压	uw
乌烟瘴气	uw
污	uw
污秽	uw
污七八糟	uw
污浊	uw
无补于事	uw
无常	uw
无诚意	uw
无道德观念	uw
无的放矢	uw
无动于衷	uw
无度	uw
无端	uw
无端端	uw
无法无天	uw
无根据	uw
无故	uw
无关大局	uw
无关宏旨	uw
无关紧要	uw
无关痛痒	uw
无光	uw
无光泽	uw
无规	uw
无涵养	uw
无稽	uw
无济于事	uw
无计划	uw
无记名	uw
无纪律	uw
无价值	uw
无教养	uw
无节制	uw
无可无不可	uw
无口才	uw
无赖	uw
无理	uw
无礼	uw
无力	uw
无眉目	uw
无目的	uw
无能	uw
无能为力	uw
无凭无据	uw
无情	uw
无情无义	uw
无人过问	uw
无人问津	uw
无伤大雅	uw
无生气	uw
无实效	uw
无实质	uw
无所帮助	uw
无所不用其极	uw
无特色	uw
无望	uw
无味	uw
无谓	uw
无吸引力	uw
无限制	uw
无效	uw
无依无靠	uw
无意义	uw
无益	uw
无用	uw
无原则	uw
无缘无故	uw
无证据	uw
无知	uw
无中生有	uw
无助	uw
无足轻重	uw
武断	uw
雾里看花	uw
误	uw
误诊	uw
稀里糊涂	uw
稀松	uw
稀松平常	uw
喜新厌旧	uw
细碎	uw
瞎	uw
下乘	uw
下道儿	uw
下等	uw
下贱	uw
下流	uw
下品	uw
下三烂	uw
下三滥	uw
下作	uw
吓人	uw
险毒	uw
险恶	uw
险峻	uw
险峭	uw
险象环生	uw
险要	uw
险诈	uw
险阻	uw
现行	uw
羡余	uw
享乐	uw
萧然	uw
萧瑟	uw
萧森	uw
萧疏	uw
萧索	uw
萧条	uw
嚣杂	uw
嚣张	uw
消极	uw
小肚鸡肠	uw
小儿科	uw
小家子气	uw
小家子相	uw
小里小气	uw
小气	uw
小心眼	uw
小心眼儿	uw
笑里藏刀	uw
效率很差	uw
邪	uw
邪恶	uw
斜歪	uw
卸磨杀驴	uw
懈怠	uw
辛酸	uw
辛辛苦苦	uw
心不在焉	uw
心粗	uw
心地狭窄	uw
心毒	uw
心浮	uw
心黑手辣	uw
心狠	uw
心狠手辣	uw
心口不一	uw
心切	uw
心如蛇蝎	uw
心如铁石	uw
心胸狭隘	uw
心胸狭窄	uw
心眼儿小	uw
心眼儿窄	uw
心眼小	uw
心猿意马	uw
腥	uw
腥臭	uw
腥臊	uw
腥膻	uw
形单影只	uw
形格势禁	uw
形同路人	uw
形同虚设	uw
形影相吊	uw
行不通	uw
行为不端	uw
行为不检	uw
性急	uw
性情急躁	uw
凶	uw
凶巴巴	uw
凶暴	uw
凶残	uw
凶毒	uw
凶恶	uw
凶悍	uw
凶狠	uw
凶横	uw
凶狂	uw
凶蛮	uw
凶猛	uw
凶煞	uw
凶顽	uw
凶险	uw
凶戾	uw
胸无城府	uw
胸无点墨	uw
虚诞	uw
虚浮	uw
虚假	uw
虚夸	uw
虚荣	uw
虚弱	uw
虚设	uw
虚妄	uw
虚伪	uw
虚无飘渺	uw
虚无缥缈	uw
虚虚实实	uw
虚有其表	uw
虚诈	uw
絮叨	uw
絮聒	uw
喧天	uw
喧嚣	uw
喧杂	uw
喧噪	uw
悬乎	uw
学究气	uw
学识浅薄	uw
学识谫陋	uw
雪上加霜	uw
血淋淋	uw
血腥	uw
血雨腥风	uw
牙碜	uw
严峻	uw
严苛	uw
严酷	uw
严冷	uw
严厉	uw
严重	uw
言不由衷	uw
言之无物	uw
眼巴巴	uw
眼光短浅	uw
眼皮子高	uw
眼皮子浅	uw
眼生	uw
羊质虎皮	uw
阳奉阴违	uw
妖	uw
妖里妖气	uw
摇摇欲坠	uw
要不得	uw
野蛮	uw
叶公好龙	uw
夜郎自大	uw
一把死拿	uw
一暴十寒	uw
一波三折	uw
一不小心	uw
一场空	uw
一成不变	uw
一触即溃	uw
一发千钧	uw
一锅粥	uw
一脸横肉	uw
一毛不拔	uw
一贫如洗	uw
一钱不值	uw
一仍旧贯	uw
一手遮天	uw
一塌糊涂	uw
一团乱麻	uw
一团漆黑	uw
一团糟	uw
一文不名	uw
一文不值	uw
一窝蜂	uw
一无可取	uw
一无是处	uw
一无所长	uw
一无所有	uw
一言堂	uw
一掷千金	uw
依违	uw
衣衫不整	uw
颐指气使	uw
疑难	uw
倚老卖老	uw
以怨报德	uw
易变	uw
易怒	uw
臆	uw
意马心猿	uw
义正词严	uw
溢价	uw
异常	uw
异形	uw
因循守旧	uw
殷切	uw
阴暗	uw
阴沉	uw
阴沉沉	uw
阴毒	uw
阴恶	uw
阴晦	uw
阴冷	uw
阴凄	uw
阴森	uw
阴森森	uw
阴损	uw
阴险	uw
阴险毒辣	uw
阴阳怪气	uw
淫	uw
淫荡	uw
淫秽	uw
淫贱	uw
淫乱	uw
淫靡	uw
淫邪	uw
淫逸	uw
淫亵	uw
淫猥	uw
引起反感	uw
拥挤	uw
拥挤不堪	uw
庸	uw
庸碌	uw
庸俗	uw
庸庸碌碌	uw
用不着	uw
幽晦	uw
优柔寡断	uw
悠谬	uw
犹犹豫豫	uw
犹豫不决	uw
犹豫不前	uw
油滑	uw
油腻	uw
油腻腻	uw
油汪汪	uw
油脂麻花	uw
油渍渍	uw
有碍观瞻	uw
有弊	uw
有点旧	uw
有毒	uw
有毒性	uw
有害	uw
有名无实	uw
有难度	uw
有伤风化	uw
有失检点	uw
有失偏颇	uw
有失身分	uw
有始无终	uw
有恃无恐	uw
有头无尾	uw
有一搭没一搭	uw
有罪	uw
幼稚	uw
迂腐	uw
迂阔	uw
迂拙	uw
于事无补	uw
愚	uw
愚笨	uw
愚不可及	uw
愚痴	uw
愚蠢	uw
愚钝	uw
愚陋	uw
愚鲁	uw
愚昧	uw
愚昧无知	uw
愚蒙	uw
愚傻	uw
愚顽	uw
愚妄	uw
愚拙	uw
余剩	uw
逾分	uw
鱼龙混杂	uw
鱼游釜中	uw
与虎谋皮	uw
与世隔绝	uw
与世无争	uw
语无伦次	uw
语焉不详	uw
羽毛未丰	uw
欲壑难填	uw
圆滑	uw
约略	uw
越轨	uw
越礼	uw
云遮雾障	uw
云谲波诡	uw
晕头转向	uw
杂	uw
杂草丛生	uw
杂乱	uw
杂乱无章	uw
杂牌	uw
杂七杂八	uw
杂遝	uw
杂沓	uw
灾难性	uw
在困难中	uw
脏	uw
脏乎乎	uw
脏乱	uw
脏乱差	uw
脏兮兮	uw
糟	uw
糟糕	uw
凿空	uw
凿死理儿	uw
躁	uw
躁急	uw
躁狂	uw
造次	uw
造作	uw
贼	uw
贼溜溜	uw
贼眉鼠眼	uw
贼去关门	uw
贼头贼脑	uw
扎手	uw
张冠李戴	uw
张狂	uw
招致不幸	uw
照本宣科	uw
狰狞	uw
正颜厉色	uw
支离	uw
支离破碎	uw
直呆呆	uw
直瞪瞪	uw
直盯盯	uw
直勾勾	uw
直愣愣	uw
执迷不悟	uw
执拗	uw
趾高气扬	uw
只顾自身利益	uw
只听楼梯响，不见人下来	uw
纸上谈兵	uw
纸醉金迷	uw
志大才疏	uw
智障	uw
质次价高	uw
质量差	uw
滞	uw
滞背	uw
滞钝	uw
滞涩	uw
滞销	uw
窒闷	uw
重沓	uw
众叛亲离	uw
皱	uw
皱巴	uw
皱巴巴	uw
皱皱巴巴	uw
竹篮打水	uw
竹篮子打水	uw
竹篮子打水一场空	uw
煮豆燃萁	uw
专横	uw
专横跋扈	uw
专制	uw
装备不良	uw
装模作样	uw
装腔	uw
装腔作势	uw
装相	uw
装样子	uw
赘余	uw
捉襟见肘	uw
捉摸不定	uw
拙	uw
拙笨	uw
拙劣	uw
着三不着两	uw
浊	uw
子虚	uw
子虚乌有	uw
自傲	uw
自大	uw
自负	uw
自高自大	uw
自命不凡	uw
自命清高	uw
自恃	uw
自私	uw
自私自利	uw
自相矛盾	uw
纵恣	uw
嘴尖	uw
醉翁之意不在酒	uw
最差	uw
最坏	uw
罪不容诛	uw
罪大恶极	uw
罪恶	uw
罪恶多端	uw
罪恶深重	uw
罪恶滔天	uw
罪恶昭彰	uw
罪恶昭著	uw
罪该万死	uw
罪孽深重	uw
做作	uw
作势	uw
坐而论道	uw
坐井观天	uw
兀突	uw
孬	uw
噩	uw
赝	uw
剌戾	uw
剽悍	uw
俚俗	uw
倜然	uw
倥侗	uw
倥偬	uw
倨傲	uw
羸弱	uw
冥顽	uw
冥顽不化	uw
冥顽不灵	uw
谲	uw
谲诈	uw
茕茕	uw
茕茕孑立	uw
茕茕孑立，形影相吊	uw
荏弱	uw
拮据	uw
吆三喝四	uw
吆五喝六	uw
咄咄逼人	uw
