word;weight
可心;1.0
可信;1.0
可信赖;1.0
可信任;1.0
可以信赖;1.0
可意;1.0
刻苦;1.0
刻意;1.0
客气;1.0
肯干;1.0
恳切;1.0
恳挚;1.0
空灵;1.0
空前;1.0
空前绝后;1.0
扣人心弦;1.0
苦口婆心;1.0
苦心;1.0
苦心孤诣;1.0
酷;1.0
快刀斩乱麻;1.0
快人快语;1.0
宽大;1.0
宽洪;1.0
宽宏;1.0
宽宏大量;1.0
宽厚;1.0
宽怀;1.0
宽容;1.0
款洽;1.0
旷达;1.0
来劲;1.0
来者不拒;1.0
烂漫;1.0
劳苦功高;1.0
牢固;1.0
牢靠;1.0
牢牢;1.0
牢稳;1.0
老成练达;1.0
老诚;1.0
老当益壮;1.0
老到;1.0
老而弥坚;1.0
老辣;-1.0
老老实实;1.0
老练;1.0
老马识途;1.0
老谋深算;1.0
老实;1.0
老于世故;1.0
乐观;1.0
乐融融;1.0
乐善好施;1.0
乐天;1.0
雷打不动;1.0
磊落;1.0
理所当然;1.0
理想的;1.0
理性;1.0
理智;1.0
礼节性;1.0
礼貌;1.0
礼貌性;1.0
丽;1.0
历历;1.0
历历可数;1.0
历史性;1.0
利落;1.0
利索;1.0
力透纸背;1.0
廉;1.0
廉价;1.0
廉洁;1.0
廉洁奉公;1.0
廉明;1.0
练达;1.0
良;1.0
良好;1.0
良善;1.0
良性;1.0
两袖清风;1.0
亮晶晶;1.0
亮丽;1.0
亮亮堂堂;1.0
亮闪闪;1.0
亮堂;1.0
亮堂堂;1.0
亮锃锃;1.0
了然;1.0
料事如神;1.0
琳琅满目;1.0
淋漓;1.0
淋漓尽致;1.0
玲珑;1.0
玲珑剔透;1.0
伶俐;1.0
灵;1.0
灵便;1.0
灵光;1.0
灵活;1.0
灵活机动;1.0
灵捷;1.0
灵快;1.0
灵敏;1.0
灵巧;1.0
灵透;1.0
灵秀;1.0
灵验;1.0
令人大开眼界;1.0
令人高兴;1.0
令人鼓舞;1.0
令人满意;1.0
令人钦佩;1.0
令人神往;1.0
令人羡慕;1.0
令人信服;1.0
令人瞩目;1.0
流畅;1.0
流芳百世;1.0
流芳后世;1.0
流芳千古;1.0
流利;1.0
流行;1.0
龙飞凤舞;1.0
龙腾虎跃;1.0
隆重;1.0
炉火纯青;1.0
路不拾遗;1.0
路人皆知;1.0
率真;1.0
率直;1.0
锣鼓喧天;1.0
落落大方;1.0
落拓不羁;1.0
麻利;1.0
脉脉;1.0
脉脉含情;1.0
满腔热忱;1.0
满腔热情;1.0
满腔热血;1.0
满园春色;1.0
曼妙;1.0
慢条斯理;1.0
莽莽;1.0
茂密;1.0
茂盛;1.0
冒尖;1.0
没错儿;1.0
没弄脏;1.0
没说的;1.0
没有搀杂;1.0
没有负担;1.0
没有说的;1.0
没有拖累;1.0
没有阻碍;1.0
眉清目秀;1.0
美不胜收;1.0
美观;1.0
美丽;1.0
美轮美奂;1.0
美满;1.0
美貌;1.0
美妙;1.0
美味;1.0
美味可口;1.0
媚人;1.0
迷人;1.0
弥足珍贵;1.0
绵和;1.0
绵密;1.0
绵甜;1.0
免费;1.0
免票;1.0
面善;1.0
妙;1.0
妙不可言;1.0
妙趣横生;1.0
民主;1.0
敏慧;1.0
敏捷;1.0
敏锐;1.0
敏悟;1.0
明白;1.0
明白了当;1.0
明白无误;1.0
明灿灿;1.0
明畅;1.0
明澈;1.0
明处;1.0
明窗净几;1.0
明达;1.0
明慧;1.0
明净;1.0
明快;1.0
明快生动;1.0
明朗;1.0
明朗朗;1.0
明理;1.0
明丽;1.0
明亮;1.0
明亮亮;1.0
明了;1.0
明媚;1.0
明明白白;1.0
明确;1.0
明晰;1.0
明艳;1.0
明智;1.0
明睿;1.0
名不虚传;1.0
名垂千古;1.0
名垂青史;1.0
名副其实;1.0
名贵;1.0
名牌;1.0
名声大;1.0
名声大振;1.0
名实相符;1.0
名誉;1.0
名正言顺;1.0
摩登;1.0
莫测高深;1.0
目光炯炯;1.0
目光如炬;1.0
目光远大;1.0
目光灼灼;1.0
拿手;1.0
耐穿;1.0
耐久;1.0
耐人寻味;1.0
耐用;1.0
难能可贵;1.0
内敛;1.0
内行;1.0
内秀;1.0
能干;1.0
年富力强;1.0
年高德劭;1.0
鸟语花香;1.0
凝神;1.0
宁静;1.0
浓丽;1.0
浓香;1.0
浓艳;-1.0
排列有序;1.0
排列整齐;1.0
判断正确;1.0
配得上;1.0
喷喷香;1.0
喷香;1.0
蓬勃;1.0
蓬勃向上;1.0
蓬蓬勃勃;1.0
蓬茸;1.0
披肝沥胆;1.0
披沥;1.0
皮实;1.0
飘洒;1.0
飘逸;1.0
漂亮;1.0
品学兼优;1.0
平安;1.0
平安无事;1.0
平等;1.0
平等地;1.0
平等互利;1.0
平和;1.0
平缓;1.0
平静;1.0
平平安安;1.0
平平静静;1.0
平实;1.0
平坦;1.0
平稳;1.0
平心静气;1.0
平易;1.0
平易近人;1.0
平允;1.0
平整;1.0
评价颇高;1.0
屏气凝神;1.0
屏声息气;1.0
屏息静气;1.0
颇为重要;1.0
朴厚;1.0
朴茂;1.0
朴实;1.0
朴实无华;1.0
朴素;1.0
朴直;1.0
朴质;1.0
朴拙;1.0
其乐融融;1.0
其乐无穷;1.0
奇货可居;1.0
奇妙;1.0
奇巧;1.0
齐备;1.0
齐楚;1.0
齐全;1.0
齐刷刷;1.0
齐整;1.0
旗帜鲜明;1.0
起眼儿;1.0
器宇不凡;1.0
器宇轩昂;1.0
气冲霄汉;1.0
气度不凡;1.0
气度恢宏;1.0
气概不凡;1.0
气贯长虹;1.0
气派;1.0
气魄;1.0
气吞山河;1.0
气象万千;1.0
气宇轩昂;1.0
恰当;1.0
恰到好处;1.0
恰如其分;1.0
千方百计;-1.0
千娇百媚;1.0
千依百顺;1.0
千真万确;1.0
千姿百态;1.0
谦;1.0
谦卑;1.0
谦诚;1.0
谦恭;1.0
谦和;1.0
谦顺;1.0
谦虚;1.0
谦虚谨慎;1.0
谦逊;1.0
前程似锦;1.0
前程万里;1.0
前所未见;1.0
前所未闻;1.0
前所未有;1.0
前卫;1.0
前无古人;1.0
潜心;1.0
浅近;1.0
浅易;-1.0
强;1.0
强大;1.0
强固;1.0
强悍;1.0
强健;1.0
强势;1.0
强硬;1.0
强有力;1.0
强壮;1.0
强壮有力;1.0
抢眼;1.0
巧;1.0
巧夺天工;1.0
巧妙;1.0
俏;1.0
俏丽;1.0
俏美;1.0
俏皮;1.0
切身;1.0
切题;1.0
亲切;1.0
亲切友好;1.0
亲善;1.0
亲昵;1.0
勤奋;1.0
勤恳;1.0
勤快;1.0
勤劳;1.0
勤勉;1.0
勤勤恳恳;1.0
沁人心脾;1.0
沁入肺腑;1.0
轻薄透明;1.0
轻车熟路;1.0
轻而易举;1.0
轻健;1.0
轻捷;1.0
轻灵;1.0
轻悄悄;1.0
轻巧;1.0
轻轻松松;1.0
轻柔;1.0
轻松;1.0
轻盈;1.0
轻悠悠;1.0
倾国倾城;1.0
倾情;1.0
清白;1.0
清彻;1.0
清澈;1.0
清澈见底;1.0
清楚;1.0
清醇;1.0
清纯;1.0
清脆;1.0
清淡;1.0
清洁;1.0
清洁卫生;1.0
清静;1.0
清净;1.0
清朗;1.0
清丽;1.0
清廉;1.0
清亮;1.0
清亮亮;1.0
清凌凌;1.0
清明;1.0
清平;1.0
清切;1.0
清通;1.0
清婉;1.0
清晰;1.0
清晰可辨;1.0
清晰明了;1.0
清香;1.0
清新;1.0
清新淡雅;1.0
清醒;1.0
清秀;1.0
清雅;1.0
清一色;1.0
清幽;1.0
清幽幽;1.0
清越;1.0
清湛;1.0
清真;1.0
清正;1.0
清馨;1.0
情文并茂;1.0
情意恳挚;1.0
情真意切;1.0
求实;1.0
求真务实;1.0
求之不得;1.0
曲线美;1.0
趣;1.0
趣味盎然;1.0
权威性;1.0
权宜;-1.0
全能;1.0
全身心;1.0
全神贯注;1.0
全始全终;1.0
全新;1.0
全心全意;1.0
全知全能;1.0
拳拳;1.0
确当;1.0
确定;1.0
确定不移;1.0
确定性;1.0
确切;1.0
确切无疑;1.0
确确实实;1.0
确实;1.0
确实可靠;1.0
确有其事;1.0
确凿;1.0
确凿无疑;1.0
群威群胆;1.0
饶富;1.0
饶爽;1.0
饶沃;1.0
饶有风趣;1.0
饶有兴味;1.0
饶有兴致;1.0
饶有余韵;1.0
绕圈子;1.0
热诚;1.0
热点;1.0
热和;1.0
热乎;1.0
热火;1.0
热火朝天;1.0
热烈;1.0
热门;1.0
热闹;1.0
热切;1.0
热情;1.0
热情洋溢;1.0
热热闹闹;1.0
热心肠;1.0
热血;1.0
仁;1.0
仁爱;1.0
仁慈;1.0
仁厚;1.0
仁义;1.0
仁至义尽;1.0
人道;1.0
人给家足;1.0
人欢马叫;1.0
人来人往;1.0
人山人海;1.0
人寿年丰;1.0
韧;1.0
任劳任怨;1.0
任意;1.0
认认真真;1.0
认真;1.0
荣幸;1.0
融和;1.0
融洽;1.0
容人;1.0
容易;1.0
柔和;1.0
柔滑;1.0
柔曼;1.0
柔美;1.0
柔媚;1.0
柔韧;1.0
柔顺;1.0
柔婉;1.0
柔中有刚;1.0
肉墩墩;1.0
儒雅;1.0
如初;1.0
如故;1.0
如虎添翼;1.0
如花似锦;1.0
如花似玉;1.0
如雷贯耳;1.0
如数家珍;1.0
如饮醍醐;1.0
如鱼得水;1.0
入耳;1.0
入画;1.0
入理;1.0
入木三分;1.0
入情入理;1.0
入时;1.0
入微;1.0
入味;1.0
入眼;1.0
软心肠;1.0
瑞;1.0
锐利;1.0
锐敏;1.0
锐意;1.0
洒脱;1.0
三思而后行;1.0
三思而行;1.0
三下五除二;1.0
嗓子好;1.0
森然;-1.0
森森;1.0
山明水秀;1.0
山清水秀;1.0
山摇地动;1.0
闪亮;1.0
闪闪;1.0
善;1.0
善交际;1.0
善良;1.0
善始善终;1.0
善意;1.0
赏罚分明;1.0
赏罚严明;1.0
赏心悦目;1.0
上乘;1.0
上等;1.0
上好;1.0
上劲;1.0
上镜;1.0
上流;1.0
上品;1.0
上色;1.0
上上;1.0
上相;1.0
韶;1.0
韶秀;1.0
少不得;1.0
少不了;1.0
设备齐全;1.0
身强力壮;1.0
身强体壮;1.0
身手不凡;1.0
身体结实;1.0
身心健康;1.0
深奥;1.0
深藏若虚;1.0
深长;1.0
深沉;1.0
深刻;1.0
深切;1.0
深入浅出;1.0
深入人心;1.0
深透;1.0
深远;1.0
深湛;1.0
深挚;1.0
深邃;1.0
神;1.0
神奥;1.0
神采飞扬;1.0
神采焕发;1.0
神采奕奕;1.0
神工鬼斧;1.0
神妙;1.0
神气;1.0
神圣;1.0
神圣不可侵犯;1.0
神通广大;1.0
神勇;1.0
审慎;1.0
慎重;1.0
声名大噪;1.0
声名大振;1.0
声情并茂;1.0
声势浩大;1.0
生长完全;1.0
生动;1.0
生动活泼;1.0
生花妙笔;1.0
生机盎然;1.0
生机勃勃;1.0
生龙活虎;1.0
生气勃勃;1.0
生杀予夺;1.0
生死不渝;1.0
生死攸关;1.0
生意盎然;1.0
省俭;1.0
省力;1.0
省时;1.0
省事;1.0
省心;1.0
盛大;1.0
胜;1.0
圣;1.0
圣洁;1.0
圣礼;1.0
圣明;1.0
十分重要;1.0
十拿九稳;1.0
十全;1.0
十全十美;1.0
拾金不昧;1.0
时尚;1.0
时新;1.0
时兴;1.0
时髦;1.0
实诚;1.0
实打实;1.0
实惠;1.0
实施得力;1.0
实实惠惠;1.0
实实在在;1.0
实事求是;1.0
实心;1.0
实心实意;1.0
实心眼儿;1.0
实意;1.0
实用;1.0
实在;1.0
实则;1.0
实至名归;1.0
识趣;1.0
史诗般;1.0
史无前例;1.0
使人愉快;1.0
使用方便;1.0
始终不懈;1.0
始终不渝;1.0
始终如一;1.0
世界级;1.0
事关重大;1.0
事实上;1.0
事实胜于雄辩;1.0
适当;1.0
适度;1.0
适逢其会;1.0
适口;1.0
适宜;1.0
适意;1.0
适用;1.0
手不释卷;1.0
手脚麻利;1.0
手快;1.0
手巧;1.0
手勤;1.0
首屈一指;1.0
首要;1.0
守法;1.0
守时;1.0
守时间;1.0
受过良好训练;1.0
受看;1.0
受听;1.0
舒;1.0
舒缓;1.0
舒快;1.0
舒适;1.0
舒舒服服;1.0
舒爽;1.0
舒松;1.0
舒心;1.0
熟练;1.0
熟巧;1.0
熟识;1.0
熟透;1.0
熟悉;1.0
属实;1.0
树叶茂盛;1.0
数得上;1.0
数得着;1.0
数一数二;1.0
帅;1.0
爽口;1.0
爽朗;1.0
爽利;1.0
爽目;1.0
爽气;1.0
爽心悦目;1.0
爽直;1.0
水滴石穿;1.0
水灵;1.0
水灵灵;1.0
水乳交融;1.0
水汪汪;1.0
水莹莹;1.0
顺;1.0
顺畅;1.0
顺当;1.0
顺耳;1.0
顺理成章;1.0
顺利;1.0
顺势;1.0
顺手;1.0
顺顺当当;1.0
顺眼;1.0
说得通;1.0
说一不二;1.0
硕学;1.0
烁亮;1.0
斯斯文文;1.0
斯文;1.0
思路清晰;1.0
丝毫不差;1.0
死得其所;1.0
四平八稳;1.0
松快;1.0
素洁;1.0
素朴;1.0
素雅;1.0
肃静;1.0
肃穆;1.0
肃然;1.0
随和;1.0
随宜;1.0
随遇而安;1.0
踏实;1.0
踏踏实实;1.0
泰然处之;1.0
泰然自若;1.0
太平;1.0
太太平平;1.0
谈吐不俗;1.0
谈言微中;1.0
坦白;1.0
坦诚;1.0
坦诚相待;1.0
坦诚相见;1.0
坦荡;1.0
坦荡荡;1.0
坦率;1.0
坦率直言;1.0
坦实;1.0
坦坦荡荡;1.0
坦直;1.0
堂皇;1.0
堂堂正正;1.0
糖味;1.0
特等;1.0
特惠;1.0
特级;1.0
特异;1.0
剔透;1.0
体面;1.0
体态轻盈;1.0
天才;1.0
天赐;1.0
天从人愿;1.0
天公地道;1.0
天经地义;1.0
天随人愿;1.0
天遂人愿;1.0
天下为公;1.0
天香国色;1.0
天衣无缝;1.0
天造地设;1.0
天真;1.0
天真烂漫;1.0
天真无邪;1.0
天姿国色;1.0
天字第一号;1.0
甜;1.0
甜点;1.0
甜美;1.0
甜蜜;1.0
甜蜜蜜;1.0
恬;1.0
恬静;1.0
恬适;1.0
贴切;1.0
贴题;1.0
铁骨铮铮;1.0
铁面无私;1.0
铁心;1.0
铁杵磨成针;1.0
铁铮铮;1.0
亭亭玉立;1.0
亭匀;1.0
挺括;1.0
挺秀;1.0
通畅;1.0
通达;1.0
通亮;1.0
通明;1.0
通明透亮;1.0
通情达理;1.0
通权达变;1.0
通顺;1.0
通俗;1.0
通俗易懂;1.0
通天;1.0
通透;1.0
童颜鹤发;1.0
痛快;1.0
痛痛快快;1.0
头等;1.0
头脑清醒;1.0
头头是道;1.0
透辟;1.0
透彻;1.0
透亮;1.0
透明;1.0
突出;1.0
突破性;1.0
团结;1.0
脱俗;1.0
妥;1.0
妥当;1.0
妥切;1.0
妥善;1.0
妥贴;1.0
外向;1.0
顽强;-1.0
完备;1.0
完好;1.0
完好如初;1.0
完好如新;1.0
完好无损;1.0
完美;1.0
完美无疵;1.0
完美无缺;1.0
完美无瑕;1.0
完善;1.0
宛转;1.0
婉丽;1.0
婉顺;1.0
婉约;1.0
婉转;1.0
万古长青;1.0
万马奔腾;1.0
万全;1.0
万人空巷;1.0
万无一失;1.0
万众瞩目;1.0
旺;1.0
旺盛;1.0
威风;1.0
威风凛凛;1.0
威武;1.0
威严;1.0
微言大义;1.0
为人宽厚;1.0
为人正直;1.0
为宜;1.0
委婉;1.0
伟岸;1.0
伟大;1.0
味道好;1.0
味道鲜;1.0
卫生;1.0
温和;1.0
温厚;1.0
温静;1.0
温良;1.0
温情;1.0
温情脉脉;1.0
温柔;1.0
温润;1.0
温顺;1.0
温文尔雅;1.0
温驯;1.0
温馨;1.0
温煦;1.0
文静;1.0
文明;1.0
文文静静;1.0
文武兼备;1.0
文武全才;1.0
文武双全;1.0
文雅;1.0
文质彬彬;1.0
文绉绉;1.0
闻达;1.0
闻过则喜;1.0
闻名;1.0
稳;1.0
稳步;1.0
稳当;1.0
稳定;1.0
稳固;1.0
稳健;1.0
稳如泰山;1.0
稳妥;1.0
稳扎稳打;1.0
稳重;1.0
无比幸福;1.0
无偿;1.0
无疵;1.0
无错误;1.0
无毒;1.0
无辜;-1.0
无害;1.0
无价;1.0
无拘束;1.0
无拘无束;1.0
无可非议;1.0
无可厚非;1.0
无可争议;1.0
无可置疑;-1.0
无可訾议;1.0
无牵无挂;1.0
无人不晓;1.0
无容置疑;1.0
无上;1.0
无上光荣;1.0
无奢望;1.0
无私;1.0
无私无畏;1.0
无损;1.0
无所不可;1.0
无所不能;1.0
无所不知;1.0
无所顾忌;1.0
无所畏惧;1.0
无微不至;1.0
无畏;1.0
无污染;1.0
无误;1.0
无懈可击;1.0
无疑;1.0
无忧无虑;1.0
无罪;1.0
无瑕疵;1.0
无恙;1.0
五彩纷呈;1.0
五大三粗;1.0
五谷丰登;1.0
五星级;1.0
物阜民丰;1.0
熙和;1.0
熙来攘往;1.0
熙攘;1.0
熙熙攘攘;1.0
吸引人眼球;1.0
悉心;1.0
细密;1.0
细腻;1.0
细巧;1.0
细润;1.0
细细;1.0
细心;1.0
细针密缕;1.0
细致;1.0
侠义;1.0
先公后私;1.0
先进;1.0
先人后己;1.0
鲜;1.0
鲜活;1.0
鲜亮;1.0
鲜美;1.0
鲜明;1.0
纤尘不染;1.0
纤巧;1.0
贤;1.0
贤达;1.0
贤慧;1.0
贤惠;1.0
贤明;1.0
闲雅;1.0
显达;1.0
显贵;1.0
显赫;1.0
显豁;1.0
显见;1.0
显明;1.0
显目;1.0
显耀;1.0
相安;1.0
相安无事;1.0
相当重要;1.0
相宜;1.0
香;1.0
香醇;1.0
香纯;1.0
香喷喷;1.0
香甜;1.0
香甜可口;1.0
香馥馥;1.0
翔实;1.0
祥;1.0
祥和;1.0
详尽;1.0
详密;1.0
详明;1.0
详实;1.0
详悉;1.0
详细;1.0
详详细细;1.0
响当当;1.0
像话;1.0
像样;1.0
像样子;1.0
象话;1.0
萧洒;1.0
小康;1.0
小巧玲珑;1.0
小心谨慎;1.0
小有名气;1.0
协调一致;1.0
谐调;1.0
谐和;1.0
谐趣横生;1.0
欣然;1.0
欣欣然;1.0
欣欣向荣;1.0
辛勤;1.0
新;1.0
新潮;1.0
新奇;1.0
新鲜;1.0
新异;1.0
新颖;1.0
心肠软;1.0
心慈;1.0
心慈面软;1.0
心慈手软;1.0
心地纯良;1.0
心地善良;1.0
心口如一;1.0
心宽;1.0
心灵;1.0
心灵美;1.0
心灵手巧;1.0
心明眼亮;1.0
心软;1.0
心细;1.0
心胸开阔;1.0
心直口快;1.0
信得过;1.0
信赏必罚;1.0
信实;1.0
信息丰富;1.0
兴隆;1.0
兴趣盎然;1.0
兴盛;1.0
兴旺;1.0
行得通;1.0
行云流水;1.0
行之有效;1.0
醒豁;1.0
醒目;1.0
醒眼;1.0
幸福;1.0
幸运;1.0
性格外向;1.0
性情温良;1.0
胸怀坦白;1.0
胸怀坦荡;1.0
汹涌澎湃;1.0
雄健;1.0
雄峻;1.0
雄伟;1.0
雄心勃勃;1.0
雄壮;1.0
雄姿英发;1.0
雄赳赳;1.0
修明;1.0
秀;1.0
秀拔;1.0
秀慧;1.0
秀俊;1.0
秀丽;1.0
秀美;1.0
秀媚;1.0
秀气;1.0
秀巧;1.0
秀润;1.0
秀色;1.0
秀色可餐;1.0
秀挺;1.0
秀外慧中;1.0
秀外惠中;1.0
秀雅;1.0
秀逸;1.0
虚怀若谷;1.0
虚心;1.0
轩昂;1.0
旋律优美;1.0
玄奥;1.0
玄而又玄;1.0
玄秘;1.0
玄妙;1.0
玄远;1.0
玄之又玄;1.0
眩目;1.0
绚烂;1.0
绚丽;1.0
绚丽多彩;1.0
绚丽多姿;1.0
绚丽夺目;1.0
学而不厌;1.0
学富五车;1.0
学力宏赡;1.0
学识渊博;1.0
学有专长;1.0
雪亮;1.0
血气方刚;1.0
驯善;1.0
驯顺;1.0
训练良好;1.0
训练有素;1.0
鸦雀无声;1.0
雅;1.0
雅观;1.0
雅静;1.0
雅俗共赏;1.0
雅正;1.0
雅致;1.0
严谨;1.0
严肃;1.0
严整;1.0
严正;1.0
言必有中;1.0
言简意赅;1.0
言语流利;1.0
言之成理;1.0
言之有理;1.0
眼光锐利;1.0
眼光远大;1.0
眼花缭乱;1.0
眼疾手快;1.0
眼明手快;1.0
艳丽;1.0
艳冶;1.0
阳刚;1.0
阳性;1.0
养尊处优;1.0
要紧;-1.0
要强;1.0
耀;1.0
耀眼;1.0
一板正经;1.0
一本正经;1.0
一表非凡;1.0
一步一个脚印儿;1.0
一尘不染;1.0
一等;1.0
一干二净;1.0
一个心眼儿;1.0
一呼百诺;1.0
一呼百应;1.0
一级;1.0
一流;1.0
一目了然;1.0
一清二白;1.0
一清二楚;1.0
一身是胆;1.0
一身正气;1.0
一视同仁;1.0
一丝不差;1.0
一丝不苟;1.0
一团和气;1.0
一碗水端平;1.0
一五一十;1.0
一心一德;1.0
一心一意;1.0
一专多能;1.0
一字不差地;1.0
衣冠楚楚;1.0
仪表堂堂;1.0
仪态万方;1.0
宜;1.0
宜人;1.0
以德报怨;1.0
以一当十;1.0
易如反掌;1.0
逸乐;1.0
毅然;1.0
毅然决然;1.0
益;1.0
异彩纷呈;1.0
茵茵;1.0
因材施教;1.0
因地制宜;1.0
因陋就简;1.0
因时制宜;1.0
殷富;1.0
殷勤;1.0
殷实;1.0
殷殷;1.0
音调优美;1.0
引人入胜;1.0
引人深思;1.0
引人瞩目;1.0
引人注目;1.0
引人注意;1.0
英俊;1.0
英烈;1.0
英明;1.0
英武;1.0
英勇;1.0
英姿飒爽;1.0
莹白;1.0
莹莹;1.0
荧荧;1.0
迎刃而解;1.0
盈盈;1.0
颖慧;1.0
颖悟;1.0
硬朗;1.0
硬实;1.0
雍和;1.0
雍容;1.0
雍容华贵;1.0
踊跃;1.0
勇;1.0
勇敢;1.0
勇悍;1.0
勇猛;1.0
勇武;1.0
用得着;1.0
用功;1.0
用心;1.0
幽寂;-1.0
幽静;1.0
幽丽;1.0
幽美;1.0
幽默;1.0
幽默滑稽;1.0
幽闲;1.0
幽雅;1.0
幽娴;1.0
优;1.0
优等;1.0
优厚;1.0
优惠;1.0
优良;1.0
优美;1.0
优美动听;1.0
优柔;1.0
优胜;1.0
优秀;1.0
优雅;1.0
优异;1.0
优裕;1.0
优越;1.0
优质;1.0
优渥;1.0
悠扬;1.0
由衷;1.0
油光水滑;1.0
游刃有余;1.0
有案可稽;1.0
有板有眼;1.0
有保留地;1.0
有鼻子有眼;1.0
有鼻子有眼儿;1.0
有才干;1.0
有财产;1.0
有朝气;1.0
有出息;-1.0
有胆量;1.0
有的放矢;1.0
有地位;1.0
有方;1.0
有福;1.0
有福气;1.0
有个性;1.0
有根有据;1.0
有功;1.0
有贡献;1.0
有光;1.0
有涵养;1.0
有恒;1.0
有纪律;1.0
有价值;1.0
有见地;1.0
有见识;1.0
有教养;1.0
有教益;1.0
有节制;1.0
有据;1.0
有口无心;1.0
有理;1.0
有理由;1.0
有理有据;1.0
有礼;1.0
有礼貌;1.0
有利;1.0
有良心;1.0
有两手;1.0
有两下子;1.0
有眉目;1.0
有门;1.0
有门儿;1.0
有名;1.0
有名气;1.0
有目共睹;1.0
有能力;1.0
有派;1.0
有盼;1.0
有盼儿;1.0
有品味;1.0
有钱;1.0
有求必应;1.0
有趣;1.0
有韧劲;1.0
有声有色;1.0
有识;1.0
有始有终;1.0
有所作为;1.0
有条不紊;1.0
有条理;1.0
有条有理;1.0
有同情心;1.0
有头脑;1.0
有头有脸;1.0
有头有尾;1.0
有望;1.0
有威信;1.0
有为;1.0
有味;1.0
有文化;1.0
有文章;1.0
有戏;1.0
有效;1.0
有序;1.0
有学问;1.0
有血气;1.0
有血有肉;1.0
有眼光;1.0
有眼力;1.0
有一手;1.0
有一套;1.0
有意思;1.0
有意义;1.0
有益;1.0
有勇气;1.0
有用;1.0
有智慧;1.0
有滋味;1.0
有滋有味;1.0
有嘴无心;1.0
友;1.0
友爱;1.0
友好;1.0
友善;1.0
诱人;1.0
又红又专;1.0
愚公移山;1.0
余裕;1.0
语重心长;1.0
玉;1.0
玉洁冰清;1.0
玉立;1.0
郁郁;1.0
郁郁苍苍;1.0
寓意深长;1.0
寓意深刻;1.0
渊博;1.0
渊深;1.0
原封;1.0
原封不动;1.0
圆浑;1.0
圆活;1.0
圆柔;1.0
圆润;1.0
圆熟;1.0
圆通;1.0
远大;1.0
悦耳;1.0
悦目;1.0
匀称;1.0
匀和;1.0
匀乎;1.0
匀净;1.0
匀溜;1.0
匀实;1.0
匀整;1.0
允当;1.0
在理;1.0
在情理之中;1.0
在行;1.0
凿凿;1.0
曾经沧海;1.0
扎实;1.0
扎眼;1.0
扎扎实实;1.0
崭新;1.0
占理;1.0
战斗;1.0
站得高，看得远;1.0
站得住;1.0
站得住脚;1.0
湛深;1.0
彰明较著;1.0
昭然;1.0
昭然若揭;-1.0
昭彰;1.0
照理;1.0
照实;1.0
照章;1.0
照直;1.0
珍贵;1.0
珍奇;1.0
珍稀;1.0
珍异;1.0
真诚;1.0
真格的;1.0
真率;1.0
真切;1.0
真确;1.0
真实;1.0
真实可信;1.0
真心;1.0
真心诚意;1.0
真心实意;1.0
真心真意;1.0
真性;1.0
真真切切;1.0
真真实实;1.0
真正;1.0
真挚;1.0
震古烁今;1.0
震撼人心;1.0
震天动地;1.0
振奋人心;1.0
整洁;1.0
整齐;1.0
整齐划一;1.0
整整齐齐;1.0
整饬;1.0
正常;1.0
正大;1.0
正大光明;1.0
正当;1.0
正当年;1.0
正点;1.0
正而不谲;1.0
正好;1.0
正经;1.0
正经八百;1.0
正面;1.0
正牌;1.0
正派;1.0
正确;1.0
正统;1.0
正义;1.0
正直;1.0
正宗;1.0
郑重;1.0
郑重其事;1.0
枝繁叶茂;1.0
知情达理;1.0
知趣;1.0
知书达理;1.0
知书识礼;1.0
直肠子;1.0
直截;1.0
直截了当;1.0
直捷;1.0
直来直去;1.0
直率;1.0
直爽;1.0
直心眼;1.0
直心眼儿;1.0
直性;1.0
直性子;1.0
执著;1.0
执着;1.0
值得崇拜;1.0
值得纪念;1.0
值得羡慕;1.0
值钱;1.0
志在千里;1.0
挚;1.0
挚诚;1.0
挚切;1.0
至诚;1.0
至高无上;1.0
至关紧要;1.0
至关重大;1.0
至关重要;1.0
至上;1.0
至深;1.0
至尊至贵;1.0
致密;1.0
智;1.0
智慧型;1.0
智能型;1.0
智勇双全;1.0
秩然不紊;1.0
秩序井然;1.0
质量好;1.0
质朴;1.0
质朴无华;1.0
质优;1.0
炙手可热;1.0
中坚;1.0
中看;1.0
中肯;1.0
中听;1.0
中用;1.0
中允;1.0
中正;1.0
忠;1.0
忠忱;1.0
忠诚;1.0
忠耿;1.0
忠厚;1.0
忠良;1.0
忠实;1.0
忠顺;1.0
忠心赤胆;1.0
忠心耿耿;1.0
忠信;1.0
忠义;1.0
忠贞;1.0
忠贞不贰;1.0
忠贞不屈;1.0
忠贞不渝;1.0
忠直;1.0
忠鲠;1.0
衷心;1.0
重大;1.0
重点;1.0
重要;1.0
众口一词;1.0
众目昭彰;1.0
众目睽睽;1.0
众所周知;1.0
周到;1.0
周密;1.0
周详;1.0
周至;1.0
珠圆玉润;1.0
著称;1.0
著名;1.0
专心;1.0
专心致志;1.0
专一;1.0
专挚;1.0
专注;1.0
庄严;1.0
庄重;1.0
装备完善;1.0
壮观;1.0
壮健;1.0
壮阔;1.0
壮丽;1.0
壮烈;1.0
壮美;1.0
壮实;1.0
状况良好;1.0
谆谆;1.0
准点;1.0
准期;1.0
准确;1.0
准确无误;1.0
准时;1.0
卓;1.0
卓尔不群;1.0
